"name","stat","opt","value","lb","gap.bkv.","gap.lb.","time","nodes","iterations","type"
"WARNECKE.IN2-1045","PROV","OPT",15,15,0,0,91.47,151280,2947399,"BW2"
"WARNECKE.IN2-1115","PROV","OPT",14,14,0,0,92.46,272769,3215208,"BW2"
"WEE-MAG.IN2-285","PROV","OPT",63,63,0,0,17.71,165,31600,"BW2"
"WEE-MAG.IN2-295","PROV","OPT",63,63,0,0,14.2,0,6358,"BW2"
"WEE-MAG.IN2-305","PROV","OPT",62,62,0,0,37.68,1581,97410,"BW2"
"WEE-MAG.IN2-315","PROV","OPT",62,62,0,0,12.8,830,40718,"BW2"
"WEE-MAG.IN2-325","PROV","OPT",61,61,0,0,16.23,886,62977,"BW2"
"WEE-MAG.IN2-335","PROV","OPT",61,61,0,0,106.01,5749,462041,"BW2"
"WEE-MAG.IN2-345","PROV","OPT",61,61,0,0,107.13,4016,591011,"BW2"
"WEE-MAG.IN2-355","PROV","OPT",60,60,0,0,14.41,371,28775,"BW2"
"WEE-MAG.IN2-365","PROV","OPT",60,60,0,0,1.06,0,1785,"BW2"
"WEE-MAG.IN2-375","PROV","OPT",60,60,0,0,0.7,0,877,"BW2"
"WEE-MAG.IN2-385","PROV","OPT",60,60,0,0,0.81,0,1213,"BW2"
"WEE-MAG.IN2-395","PROV","OPT",60,60,0,0,0.77,0,1131,"BW2"
"WEE-MAG.IN2-405","PROV","OPT",60,60,0,0,0.66,0,838,"BW2"
"WEE-MAG.IN2-415","PROV","OPT",59,59,0,0,6.54,0,2441,"BW2"
"WEE-MAG.IN2-425","PROV","OPT",55,55,0,0,17.95,570,25627,"BW2"
"WEE-MAG.IN2-435","PROV","OPT",50,50,0,0,15.79,0,11517,"BW2"
"WEE-MAG.IN2-455","FEAS","OPT",38,34,0,0,600.01,11590,3207471,"BW2"
"WEE-MAG.IN2-465","FEAS","OPT",34,33,0,0,600.01,192747,5085250,"BW2"
"WEE-MAG.IN2-475","FEAS","OPT",33,32,0,0,600.01,75842,5939584,"BW2"
"WEE-MAG.IN2-495","FEAS","OPT",32,31,0,0,600.01,219910,12780969,"BW2"
"WEE-MAG.IN2-505","FEAS","OPT",32,31,0,0,600,34744,7648664,"BW2"
"WEE-MAG.IN2-525","PROV","OPT",31,31,0,0,27.9,1634,133084,"BW2"
"WEE-MAG.IN2-545","PROV","OPT",31,31,0,0,26.99,5025,126272,"BW2"
"WEE-MAG.IN2-565","PROV","OPT",30,30,0,0,14.35,2533,65629,"BW2"
"ARC83.IN2-37866","PROV","OPT",21,21,0,0,9.84,999,65576,"BW3"
"ARC83.IN2-39856","PROV","OPT",20,20,0,0,3.45,0,6339,"BW3"
"ARC83.IN2-42066","PROV","OPT",19,19,0,0,1.95,0,6166,"BW3"
"ARC83.IN2-44546","PROV","OPT",18,18,0,0,2.82,0,5792,"BW3"
"ARC83.IN2-47326","PROV","OPT",17,17,0,0,1.35,0,4354,"BW3"
"ARC83.IN2-50486","PROV","OPT",16,16,0,0,0.97,0,3851,"BW3"
"ARC83.IN2-54086","PROV","OPT",15,15,0,0,1.53,0,4218,"BW3"
"ARC83.IN2-58246","PROV","OPT",14,14,0,0,0.66,0,3116,"BW3"
"ARC83.IN2-58536","PROV","OPT",14,14,0,0,0.81,0,3715,"BW3"
"ARC83.IN2-63096","PROV","OPT",13,13,0,0,0.54,0,2638,"BW3"
"ARC83.IN2-68426","PROV","OPT",12,12,0,0,0.4,0,2184,"BW3"
"ARC83.IN2-68836","PROV","OPT",12,12,0,0,0.39,0,2070,"BW3"
"ARC83.IN2-75716","PROV","OPT",11,11,0,0,0.35,0,2071,"BW3"
"ARC83.IN2-84126","PROV","OPT",10,10,0,0,0.34,0,2199,"BW3"
"ARC83.IN2-88986","PROV","OPT",9,9,0,0,0.19,0,1469,"BW3"
"ARC83.IN2-108166","PROV","OPT",8,8,0,0,0.68,2253,20162,"BW3"
"ARC111.IN2-57556","PROV","OPT",27,27,0,0,16.02,231,41361,"BW3"
"ARC111.IN2-57856","PROV","OPT",27,27,0,0,22.29,241,45459,"BW3"
"ARC111.IN2-60166","PROV","OPT",26,26,0,0,17.18,208,42107,"BW3"
"ARC111.IN2-62676","PROV","OPT",25,25,0,0,18.29,124,42120,"BW3"
"ARC111.IN2-65406","PROV","OPT",24,24,0,0,15.58,97,32673,"BW3"
"ARC111.IN2-68376","PROV","OPT",23,23,0,0,12.41,142,29346,"BW3"
"ARC111.IN2-71626","PROV","OPT",22,22,0,0,13.95,172,30103,"BW3"
"ARC111.IN2-75206","FEAS","OPT",21,20,0,0,600.01,222380,10522177,"BW3"
"ARC111.IN2-79166","PROV","OPT",20,20,0,0,4.72,610,20703,"BW3"
"ARC111.IN2-83566","PROV","OPT",19,19,0,0,5.73,2045,41244,"BW3"
"ARC111.IN2-88476","PROV","OPT",18,18,0,0,5.56,14,12477,"BW3"
"ARC111.IN2-94006","PROV","OPT",17,17,0,0,6.15,17,16472,"BW3"
"ARC111.IN2-100276","PROV","OPT",16,16,0,0,3.67,344,20616,"BW3"
"ARC111.IN2-107436","PROV","OPT",15,15,0,0,19.05,3213,165072,"BW3"
"ARC111.IN2-113786","PROV","OPT",14,14,0,0,2.04,0,4412,"BW3"
"ARC111.IN2-115706","FEAS","SUB",14,13,1,1,600,1028919,8531040,"BW3"
"ARC111.IN2-170676","PROV","OPT",9,9,0,0,0.4,0,1954,"BW3"
"BARTHOL2.IN2-846","INF","SUB",NA,NA,NA,NA,600.03,7,126381,"BW3"
"BARTHOL2.IN2-856","INF","SUB",NA,NA,NA,NA,600.02,20,134953,"BW3"
"BARTHOL2.IN2-876","INF","SUB",NA,NA,NA,NA,600.03,32,231548,"BW3"
"BARTHOL2.IN2-896","INF","SUB",NA,NA,NA,NA,600.02,769,578040,"BW3"
"BARTHOL2.IN2-916","INF","SUB",NA,NA,NA,NA,600.01,780,522366,"BW3"
"BARTHOL2.IN2-936","INF","SUB",NA,NA,NA,NA,600.02,612,511503,"BW3"
"BARTHOL2.IN2-956","FEAS","SUB",46,45,1,1,600.01,3384,578190,"BW3"
"BARTHOL2.IN2-976","INF","SUB",NA,NA,NA,NA,600.01,1738,707335,"BW3"
"BARTHOL2.IN2-996","INF","SUB",NA,NA,NA,NA,600.01,1307,792341,"BW3"
"BARTHOL2.IN2-1016","INF","SUB",NA,NA,NA,NA,600.02,1165,814013,"BW3"
"BARTHOL2.IN2-1046","INF","SUB",NA,NA,NA,NA,600.02,1674,631961,"BW3"
"BARTHOL2.IN2-1066","FEAS","SUB",43,40,3,3,600.01,11091,1150350,"BW3"
"BARTHOL2.IN2-1096","INF","SUB",NA,NA,NA,NA,600.02,2435,943550,"BW3"
"BARTHOL2.IN2-1126","INF","SUB",NA,NA,NA,NA,600.02,1745,856233,"BW3"
"BARTHOL2.IN2-1156","FEAS","SUB",38,37,1,1,600.02,153627,1970027,"BW3"
"BARTHOL2.IN2-1186","FEAS","SUB",37,36,1,1,600.03,8121,1023604,"BW3"
"BARTHOL2.IN2-1216","FEAS","SUB",36,35,1,1,600.01,60083,1921879,"BW3"
"BARTHOL2.IN2-1256","FEAS","SUB",35,34,1,1,600.02,285517,2545688,"BW3"
"BARTHOL2.IN2-1296","FEAS","SUB",34,33,1,1,600.03,173188,2213041,"BW3"
"BARTHOL2.IN2-1336","FEAS","SUB",33,32,1,1,600.09,168608,3226342,"BW3"
"BARTHOL2.IN2-1376","FEAS","SUB",32,31,1,1,600.02,437687,4092839,"BW3"
"BARTHOL2.IN2-1426","FEAS","SUB",31,30,1,1,600.02,365602,4902915,"BW3"
"BARTHOL2.IN2-1466","FEAS","SUB",30,29,1,1,600.01,352424,5050020,"BW3"
"BARTHOL2.IN2-1526","PROV","OPT",28,28,0,0,420.48,96909,1879287,"BW3"
"BARTHOL2.IN2-1576","FEAS","SUB",28,27,1,1,600.03,800375,5386954,"BW3"
"BARTHOL2.IN2-1636","FEAS","SUB",27,26,1,1,600.02,140653,3158733,"BW3"
"BARTHOL2.IN2-1706","FEAS","SUB",26,25,1,1,600.02,751831,3843785,"BW3"
"BARTHOLD.IN2-4036","PROV","OPT",14,14,0,0,108.92,156125,1176982,"BW3"
"BARTHOLD.IN2-4346","PROV","OPT",13,13,0,0,6.89,346,34934,"BW3"
"BARTHOLD.IN2-4706","PROV","OPT",12,12,0,0,12.24,6119,86977,"BW3"
"BARTHOLD.IN2-5136","PROV","OPT",11,11,0,0,17.07,17089,141291,"BW3"
"BARTHOLD.IN2-5646","PROV","OPT",10,10,0,0,4.35,1542,30898,"BW3"
"BARTHOLD.IN2-6266","FEAS","SUB",10,9,1,1,600.01,311666,9556663,"BW3"
"BARTHOLD.IN2-7056","PROV","OPT",8,8,0,0,2.17,554,19289,"BW3"
"BARTHOLD.IN2-8056","PROV","OPT",7,7,0,0,1.73,393,11215,"BW3"
"BOWMAN8.IN2-206","PROV","OPT",5,5,0,0,0,0,16,"BW3"
"BUXEY.IN2-276","PROV","OPT",13,13,0,0,0.24,0,1768,"BW3"
"BUXEY.IN2-306","PROV","OPT",12,12,0,0,0.21,0,1932,"BW3"
"BUXEY.IN2-336","PROV","OPT",11,11,0,0,0.23,0,1636,"BW3"
"BUXEY.IN2-366","PROV","OPT",10,10,0,0,0.13,0,1159,"BW3"
"BUXEY.IN2-416","PROV","OPT",8,8,0,0,0.06,0,556,"BW3"
"BUXEY.IN2-476","PROV","OPT",7,7,0,0,0.21,942,10743,"BW3"
"BUXEY.IN2-546","PROV","OPT",7,7,0,0,0.05,0,525,"BW3"
"GUNTHER.IN2-416","PROV","OPT",14,14,0,0,0.28,43,2718,"BW3"
"GUNTHER.IN2-446","PROV","OPT",12,12,0,0,0.6,272,10049,"BW3"
"GUNTHER.IN2-496","PROV","OPT",11,11,0,0,0.53,963,20405,"BW3"
"GUNTHER.IN2-546","PROV","OPT",9,9,0,0,0.09,0,828,"BW3"
"GUNTHER.IN2-616","PROV","OPT",9,9,0,0,0.06,0,731,"BW3"
"GUNTHER.IN2-696","PROV","OPT",8,8,0,0,0.05,0,705,"BW3"
"GUNTHER.IN2-816","PROV","OPT",7,7,0,0,0.04,0,440,"BW3"
"HAHN.IN2-20046","PROV","OPT",8,8,0,0,0.08,0,806,"BW3"
"HAHN.IN2-23386","PROV","OPT",7,7,0,0,0.06,0,562,"BW3"
"HAHN.IN2-28066","PROV","OPT",6,6,0,0,0.06,0,689,"BW3"
"HAHN.IN2-35076","PROV","OPT",5,5,0,0,0.03,0,379,"BW3"
"HAHN.IN2-46766","PROV","OPT",4,4,0,0,0.03,0,337,"BW3"
"HESKIA.IN2-1386","PROV","OPT",8,8,0,0,0.05,0,311,"BW3"
"HESKIA.IN2-2056","PROV","OPT",5,5,0,0,0.04,0,303,"BW3"
"HESKIA.IN2-2166","PROV","OPT",5,5,0,0,0.02,0,204,"BW3"
"HESKIA.IN2-2566","PROV","OPT",4,4,0,0,0.03,0,202,"BW3"
"HESKIA.IN2-3246","PROV","OPT",4,4,0,0,0.01,0,169,"BW3"
"HESKIA.IN2-3426","PROV","OPT",3,3,0,0,0.01,0,147,"BW3"
"JACKSON.IN2-76","PROV","OPT",8,8,0,0,0.01,0,99,"BW3"
"JACKSON.IN2-96","PROV","OPT",6,6,0,0,0.01,0,45,"BW3"
"JACKSON.IN2-106","PROV","OPT",5,5,0,0,0.01,0,110,"BW3"
"JACKSON.IN2-136","PROV","OPT",4,4,0,0,0.01,0,57,"BW3"
"JACKSON.IN2-146","PROV","OPT",4,4,0,0,0,0,38,"BW3"
"JACKSON.IN2-216","PROV","OPT",3,3,0,0,0,0,25,"BW3"
"JAESCHKE.IN2-66","PROV","OPT",8,8,0,0,0,0,8,"BW3"
"JAESCHKE.IN2-76","PROV","OPT",7,7,0,0,0,0,10,"BW3"
"JAESCHKE.IN2-86","PROV","OPT",6,6,0,0,0,0,18,"BW3"
"JAESCHKE.IN2-106","PROV","OPT",4,4,0,0,0,0,46,"BW3"
"JAESCHKE.IN2-186","PROV","OPT",3,3,0,0,0,0,14,"BW3"
"KILBRID.IN2-566","PROV","OPT",10,10,0,0,0.21,0,738,"BW3"
"KILBRID.IN2-576","PROV","OPT",10,10,0,0,0.1,0,844,"BW3"
"KILBRID.IN2-626","PROV","OPT",9,9,0,0,0.24,0,1239,"BW3"
"KILBRID.IN2-696","PROV","OPT",8,8,0,0,0.37,278,4444,"BW3"
"KILBRID.IN2-796","PROV","OPT",7,7,0,0,0.16,0,975,"BW3"
"KILBRID.IN2-926","PROV","OPT",6,6,0,0,0.11,0,474,"BW3"
"KILBRID.IN2-1106","PROV","OPT",6,6,0,0,0.05,0,552,"BW3"
"KILBRID.IN2-1116","PROV","OPT",5,5,0,0,0.09,0,718,"BW3"
"KILBRID.IN2-1386","PROV","OPT",4,4,0,0,0.06,0,425,"BW3"
"KILBRID.IN2-1846","PROV","OPT",3,3,0,0,0.03,0,227,"BW3"
"LUTZ1.IN2-14146","PROV","OPT",11,11,0,0,0.14,0,935,"BW3"
"LUTZ1.IN2-15726","PROV","OPT",10,10,0,0,0.12,0,944,"BW3"
"LUTZ1.IN2-17686","PROV","OPT",9,9,0,0,0.1,0,727,"BW3"
"LUTZ1.IN2-20206","PROV","OPT",8,8,0,0,0.04,0,389,"BW3"
"LUTZ1.IN2-23576","PROV","OPT",7,7,0,0,0.06,0,627,"BW3"
"LUTZ1.IN2-28286","PROV","OPT",6,6,0,0,0.05,0,731,"BW3"
"LUTZ2.IN2-116","INF","SUB",NA,NA,NA,NA,600.01,1408,1335537,"BW3"
"LUTZ2.IN2-126","INF","SUB",NA,NA,NA,NA,600.01,1485,1497843,"BW3"
"LUTZ2.IN2-136","INF","SUB",NA,NA,NA,NA,600.01,1694,1237448,"BW3"
"LUTZ2.IN2-146","INF","SUB",NA,NA,NA,NA,600.01,2369,1479322,"BW3"
"LUTZ2.IN2-156","FEAS","OPT",34,33,0,0,600,117967,7220105,"BW3"
"LUTZ2.IN2-166","PROV","OPT",31,31,0,0,431.5,3323,1054497,"BW3"
"LUTZ2.IN2-176","PROV","OPT",29,29,0,0,267.57,2844,1022609,"BW3"
"LUTZ2.IN2-186","PROV","OPT",28,28,0,0,485.76,4038,2054137,"BW3"
"LUTZ2.IN2-196","PROV","OPT",26,26,0,0,154.33,1126,678635,"BW3"
"LUTZ2.IN2-206","PROV","OPT",25,25,0,0,29.8,760,165144,"BW3"
"LUTZ2.IN2-216","PROV","OPT",24,24,0,0,22.37,198,114523,"BW3"
"LUTZ3.IN2-756","PROV","OPT",23,23,0,0,3.69,0,9124,"BW3"
"LUTZ3.IN2-796","PROV","OPT",22,22,0,0,120.17,1664,691988,"BW3"
"LUTZ3.IN2-836","PROV","OPT",21,21,0,0,6.54,33,19170,"BW3"
"LUTZ3.IN2-876","PROV","OPT",20,20,0,0,2.21,0,6383,"BW3"
"LUTZ3.IN2-926","PROV","OPT",19,19,0,0,28.88,1504,216003,"BW3"
"LUTZ3.IN2-976","PROV","OPT",18,18,0,0,5.64,281,23770,"BW3"
"LUTZ3.IN2-1036","PROV","OPT",17,17,0,0,1.62,0,4779,"BW3"
"LUTZ3.IN2-1106","PROV","OPT",15,15,0,0,25.08,9310,300395,"BW3"
"LUTZ3.IN2-1186","PROV","OPT",14,14,0,0,13.43,3206,147665,"BW3"
"LUTZ3.IN2-1276","PROV","OPT",14,14,0,0,3.64,101,25265,"BW3"
"LUTZ3.IN2-1376","PROV","OPT",13,13,0,0,1.75,0,7094,"BW3"
"LUTZ3.IN2-1506","PROV","OPT",12,12,0,0,3.9,18726,110902,"BW3"
"MANSOOR.IN2-486","PROV","OPT",4,4,0,0,0.01,0,85,"BW3"
"MANSOOR.IN2-626","PROV","OPT",3,3,0,0,0.01,0,73,"BW3"
"MANSOOR.IN2-946","PROV","OPT",2,2,0,0,0.01,0,26,"BW3"
"MERTENS.IN2-66","PROV","OPT",6,6,0,0,0,0,20,"BW3"
"MERTENS.IN2-76","PROV","OPT",5,5,0,0,0,0,25,"BW3"
"MERTENS.IN2-86","PROV","OPT",5,5,0,0,0,0,12,"BW3"
"MERTENS.IN2-106","PROV","OPT",3,3,0,0,0,0,16,"BW3"
"MERTENS.IN2-156","PROV","OPT",2,2,0,0,0,0,5,"BW3"
"MERTENS.IN2-186","PROV","OPT",2,2,0,0,0,0,14,"BW3"
"MITCHELL.IN2-146","PROV","OPT",8,8,0,0,0.04,0,327,"BW3"
"MITCHELL.IN2-156","PROV","OPT",8,8,0,0,0.02,0,275,"BW3"
"MITCHELL.IN2-216","PROV","OPT",5,5,0,0,0.02,0,165,"BW3"
"MITCHELL.IN2-266","PROV","OPT",5,5,0,0,0.01,0,88,"BW3"
"MITCHELL.IN2-356","PROV","OPT",3,3,0,0,0.01,0,103,"BW3"
"MITCHELL.IN2-396","PROV","OPT",3,3,0,0,0.01,0,69,"BW3"
"MUKHERJE.IN2-1766","PROV","OPT",25,25,0,0,21.74,172,31216,"BW3"
"MUKHERJE.IN2-1836","PROV","OPT",24,24,0,0,21.85,199,35051,"BW3"
"MUKHERJE.IN2-1926","PROV","OPT",23,23,0,0,13.75,143,22834,"BW3"
"MUKHERJE.IN2-2016","PROV","OPT",22,22,0,0,38.65,2638,180886,"BW3"
"MUKHERJE.IN2-2116","PROV","OPT",21,21,0,0,6.24,141,13131,"BW3"
"MUKHERJE.IN2-2226","PROV","OPT",20,20,0,0,11,3,10947,"BW3"
"MUKHERJE.IN2-2346","PROV","OPT",19,19,0,0,5.02,0,8104,"BW3"
"MUKHERJE.IN2-2486","PROV","OPT",18,18,0,0,5.55,18,11069,"BW3"
"MUKHERJE.IN2-2636","PROV","OPT",17,17,0,0,3.79,0,7486,"BW3"
"MUKHERJE.IN2-2816","PROV","OPT",16,16,0,0,3.11,0,7700,"BW3"
"MUKHERJE.IN2-3016","PROV","OPT",15,15,0,0,2.83,0,7063,"BW3"
"MUKHERJE.IN2-3246","PROV","OPT",14,14,0,0,2.58,0,6705,"BW3"
"MUKHERJE.IN2-3516","PROV","OPT",13,13,0,0,1.9,0,5491,"BW3"
"ROSZIEG.IN2-146","PROV","OPT",10,10,0,0,0.04,0,312,"BW3"
"ROSZIEG.IN2-166","PROV","OPT",8,8,0,0,0.04,0,356,"BW3"
"ROSZIEG.IN2-186","PROV","OPT",8,8,0,0,0.02,0,306,"BW3"
"ROSZIEG.IN2-216","PROV","OPT",6,6,0,0,0.03,0,268,"BW3"
"ROSZIEG.IN2-256","PROV","OPT",6,6,0,0,0.02,0,189,"BW3"
"ROSZIEG.IN2-326","PROV","OPT",4,4,0,0,0.01,0,121,"BW3"
"SAWYER30.IN2-256","PROV","OPT",14,14,0,0,0.82,36,7522,"BW3"
"SAWYER30.IN2-276","PROV","OPT",13,13,0,0,0.42,0,2444,"BW3"
"SAWYER30.IN2-306","PROV","OPT",12,12,0,0,0.52,833,7792,"BW3"
"SAWYER30.IN2-336","PROV","OPT",11,11,0,0,2.55,5414,133997,"BW3"
"SAWYER30.IN2-366","PROV","OPT",10,10,0,0,0.21,0,1652,"BW3"
"SAWYER30.IN2-416","PROV","OPT",8,8,0,0,0.12,0,723,"BW3"
"SAWYER30.IN2-476","PROV","OPT",7,7,0,0,0.12,0,824,"BW3"
"SAWYER30.IN2-546","PROV","OPT",7,7,0,0,0.15,761,4339,"BW3"
"SAWYER30.IN2-756","PROV","OPT",5,5,0,0,0.02,0,308,"BW3"
"SCHOLL.IN2-13946","INF","SUB",NA,NA,NA,NA,600.06,0,106194,"BW3"
"SCHOLL.IN2-14226","INF","SUB",NA,NA,NA,NA,600.07,0,106396,"BW3"
"SCHOLL.IN2-14526","INF","SUB",NA,NA,NA,NA,600.06,0,100498,"BW3"
"SCHOLL.IN2-14836","INF","SUB",NA,NA,NA,NA,600.05,0,112501,"BW3"
"SCHOLL.IN2-15156","INF","SUB",NA,NA,NA,NA,600.06,0,106879,"BW3"
"SCHOLL.IN2-15486","INF","SUB",NA,NA,NA,NA,600.06,0,118683,"BW3"
"SCHOLL.IN2-15846","INF","SUB",NA,NA,NA,NA,600.06,0,113762,"BW3"
"SCHOLL.IN2-16206","INF","SUB",NA,NA,NA,NA,600.07,0,121078,"BW3"
"SCHOLL.IN2-16596","INF","SUB",NA,NA,NA,NA,600.06,0,131970,"BW3"
"SCHOLL.IN2-16996","INF","SUB",NA,NA,NA,NA,600.07,0,108084,"BW3"
"SCHOLL.IN2-17426","INF","SUB",NA,NA,NA,NA,600.06,0,134416,"BW3"
"SCHOLL.IN2-17876","INF","SUB",NA,NA,NA,NA,600.04,0,138772,"BW3"
"SCHOLL.IN2-18346","INF","SUB",NA,NA,NA,NA,600.03,0,117436,"BW3"
"SCHOLL.IN2-18836","INF","SUB",NA,NA,NA,NA,600.03,4,144231,"BW3"
"SCHOLL.IN2-19356","INF","SUB",NA,NA,NA,NA,600.04,4,155834,"BW3"
"SCHOLL.IN2-19916","INF","SUB",NA,NA,NA,NA,600.03,9,166363,"BW3"
"SCHOLL.IN2-20496","INF","SUB",NA,NA,NA,NA,600.06,6,158738,"BW3"
"SCHOLL.IN2-21116","INF","SUB",NA,NA,NA,NA,600.03,12,176843,"BW3"
"SCHOLL.IN2-21776","FEAS","SUB",36,32,4,4,600.03,780,519217,"BW3"
"SCHOLL.IN2-22476","INF","SUB",NA,NA,NA,NA,600.03,295,357018,"BW3"
"SCHOLL.IN2-23226","INF","SUB",NA,NA,NA,NA,600.01,612,782717,"BW3"
"SCHOLL.IN2-24026","INF","SUB",NA,NA,NA,NA,600.01,1133,874537,"BW3"
"SCHOLL.IN2-24886","INF","SUB",NA,NA,NA,NA,600.03,967,1205392,"BW3"
"SCHOLL.IN2-25806","INF","SUB",NA,NA,NA,NA,600.02,761,557356,"BW3"
"SCHOLL.IN2-26806","INF","SUB",NA,NA,NA,NA,600.01,1886,1590277,"BW3"
"SCHOLL.IN2-27876","FEAS","SUB",26,25,1,1,600.54,151968,2716034,"BW3"
"TONGE70.IN2-1606","FEAS","OPT",23,22,0,0,600,82489,9771235,"BW3"
"TONGE70.IN2-1686","PROV","OPT",22,22,0,0,33.29,6725,403334,"BW3"
"TONGE70.IN2-1766","PROV","OPT",21,21,0,0,57.24,83170,1400377,"BW3"
"TONGE70.IN2-1856","PROV","OPT",20,20,0,0,143.33,173270,4572448,"BW3"
"TONGE70.IN2-1956","PROV","OPT",19,19,0,0,48.01,34604,668720,"BW3"
"TONGE70.IN2-2076","FEAS","OPT",18,17,0,0,600,692216,14975072,"BW3"
"TONGE70.IN2-2206","FEAS","OPT",17,16,0,0,600,347592,12076750,"BW3"
"TONGE70.IN2-2346","PROV","OPT",16,16,0,0,132.59,529949,5120293,"BW3"
"TONGE70.IN2-2516","PROV","OPT",14,14,0,0,392.07,333139,10057301,"BW3"
"TONGE70.IN2-2706","PROV","OPT",14,14,0,0,17.87,59323,528744,"BW3"
"TONGE70.IN2-2936","PROV","OPT",13,13,0,0,317.58,353138,8831678,"BW3"
"TONGE70.IN2-3206","PROV","OPT",11,11,0,0,2.55,6920,67761,"BW3"
"TONGE70.IN2-3646","PROV","OPT",10,10,0,0,0.3,0,1256,"BW3"
"TONGE70.IN2-4106","PROV","OPT",9,9,0,0,0.13,0,1033,"BW3"
"TONGE70.IN2-4686","PROV","OPT",8,8,0,0,0.12,0,992,"BW3"
"TONGE70.IN2-5276","PROV","OPT",7,7,0,0,0.09,0,954,"BW3"
"WARNECKE.IN2-546","PROV","OPT",31,31,0,0,276.56,22369,3584209,"BW3"
"WARNECKE.IN2-566","FEAS","SUB",30,29,1,1,600.05,193414,10749541,"BW3"
"WARNECKE.IN2-586","FEAS","OPT",29,28,0,0,600.05,131452,9805962,"BW3"
"WARNECKE.IN2-606","PROV","OPT",27,27,0,0,287.47,35616,3715953,"BW3"
"WARNECKE.IN2-626","FEAS","OPT",27,26,0,0,600,40959,8966856,"BW3"
"WARNECKE.IN2-656","PROV","OPT",25,25,0,0,127.67,4510,872887,"BW3"
"WARNECKE.IN2-686","FEAS","OPT",24,23,0,0,600,118049,10073014,"BW3"
"WARNECKE.IN2-716","PROV","OPT",23,23,0,0,287.92,36863,3160273,"BW3"
"WARNECKE.IN2-746","PROV","OPT",22,22,0,0,96.44,16295,1087212,"BW3"
"WARNECKE.IN2-786","FEAS","OPT",21,20,0,0,600,127143,11582872,"BW3"
"WARNECKE.IN2-826","PROV","OPT",20,20,0,0,136.79,31311,1231717,"BW3"
"WARNECKE.IN2-866","PROV","OPT",19,19,0,0,13.69,1725,147845,"BW3"
"WARNECKE.IN2-926","PROV","OPT",17,17,0,0,495.64,240251,11745500,"BW3"
"WARNECKE.IN2-976","PROV","OPT",17,17,0,0,212.14,232675,7770220,"BW3"
"WARNECKE.IN2-1046","PROV","OPT",15,15,0,0,129.85,186322,4403048,"BW3"
"WARNECKE.IN2-1116","PROV","OPT",14,14,0,0,348.54,322394,11069700,"BW3"
"WEE-MAG.IN2-286","PROV","OPT",63,63,0,0,10.69,120,14652,"BW3"
"WEE-MAG.IN2-296","PROV","OPT",63,63,0,0,9.19,0,3552,"BW3"
"WEE-MAG.IN2-306","PROV","OPT",62,62,0,0,44.55,3898,149810,"BW3"
"WEE-MAG.IN2-316","PROV","OPT",62,62,0,0,11.36,60,10967,"BW3"
"WEE-MAG.IN2-326","PROV","OPT",61,61,0,0,137.49,6433,683359,"BW3"
"WEE-MAG.IN2-336","PROV","OPT",61,61,0,0,76.99,3248,183980,"BW3"
"WEE-MAG.IN2-346","PROV","OPT",61,61,0,0,76.37,4415,513868,"BW3"
"WEE-MAG.IN2-356","PROV","OPT",60,60,0,0,15.68,874,55795,"BW3"
"WEE-MAG.IN2-366","PROV","OPT",60,60,0,0,1.64,0,2742,"BW3"
"WEE-MAG.IN2-376","PROV","OPT",60,60,0,0,1.09,0,1659,"BW3"
"WEE-MAG.IN2-386","PROV","OPT",60,60,0,0,1.56,0,2540,"BW3"
"WEE-MAG.IN2-396","PROV","OPT",60,60,0,0,1.53,0,2546,"BW3"
"WEE-MAG.IN2-406","PROV","OPT",60,60,0,0,1.62,0,2750,"BW3"
"WEE-MAG.IN2-416","PROV","OPT",59,59,0,0,4.94,85,8261,"BW3"
"WEE-MAG.IN2-426","PROV","OPT",55,55,0,0,9.39,0,7108,"BW3"
"WEE-MAG.IN2-436","PROV","OPT",50,50,0,0,26.93,118,49162,"BW3"
"WEE-MAG.IN2-456","FEAS","OPT",38,34,0,0,600,18902,4445757,"BW3"
"WEE-MAG.IN2-466","FEAS","OPT",34,33,0,0,600.01,20537,5802168,"BW3"
"WEE-MAG.IN2-476","FEAS","OPT",33,32,0,0,600.01,48845,5311753,"BW3"
"WEE-MAG.IN2-496","FEAS","OPT",32,31,0,0,600.03,54255,6603961,"BW3"
"WEE-MAG.IN2-506","FEAS","OPT",32,31,0,0,600,86875,6553033,"BW3"
"WEE-MAG.IN2-526","PROV","OPT",31,31,0,0,24.58,1735,76611,"BW3"
"WEE-MAG.IN2-546","PROV","OPT",31,31,0,0,22.48,5130,235803,"BW3"
"WEE-MAG.IN2-566","PROV","OPT",30,30,0,0,6.12,66,13154,"BW3"
"ARC83.IN2-37867","PROV","OPT",21,21,0,0,3.68,701,30226,"BW4"
"ARC83.IN2-39857","PROV","OPT",20,20,0,0,1.61,0,1876,"BW4"
"ARC83.IN2-42067","PROV","OPT",19,19,0,0,1.16,0,2284,"BW4"
"ARC83.IN2-44547","PROV","OPT",18,18,0,0,1.34,0,2317,"BW4"
"ARC83.IN2-47327","PROV","OPT",17,17,0,0,1.02,0,2006,"BW4"
"ARC83.IN2-50487","PROV","OPT",16,16,0,0,0.44,0,1735,"BW4"
"ARC83.IN2-54087","PROV","OPT",15,15,0,0,1.15,0,1897,"BW4"
"ARC83.IN2-58247","PROV","OPT",14,14,0,0,0.39,0,1615,"BW4"
