"name","stat","opt","value","lb","gap.bkv.","gap.lb.","time","nodes","iterations","type"
"SCHOLL.IN2-295","FEAS","SUB",3237,2402,835,835,600.02,17827,2006079,"BW2"
"SCHOLL.IN2-305","FEAS","SUB",2356,2322,34,34,600.01,19516,2203387,"BW2"
"SCHOLL.IN2-315","FEAS","SUB",3285,2247,1038,1038,600.01,12381,2074604,"BW2"
"SCHOLL.IN2-325","FEAS","SUB",2332,2177,155,155,600.01,5199,1222650,"BW2"
"SCHOLL.IN2-335","FEAS","SUB",2270,2111,159,159,600.02,10076,1430954,"BW2"
"SCHOLL.IN2-345","FEAS","SUB",3005,2049,956,956,600.01,4334,573152,"BW2"
"SCHOLL.IN2-355","FEAS","SUB",3440,1991,1449,1449,600.33,8565,702811,"BW2"
"SCHOLL.IN2-365","FEAS","SUB",3027,1935,1092,1092,600.01,2759,646048,"BW2"
"SCHOLL.IN2-375","FEAS","SUB",3511,1883,1628,1628,600.03,2891,419073,"BW2"
"SCHOLL.IN2-385","FEAS","SUB",3000,1834,1166,1166,600.02,3491,607340,"BW2"
"SCHOLL.IN2-395","FEAS","SUB",2618,1787,831,831,600.01,1775,302686,"BW2"
"SCHOLL.IN2-405","FEAS","SUB",4046,1742,2304,2304,600.03,1735,293699,"BW2"
"SCHOLL.IN2-415","FEAS","SUB",2683,1699,983,983,600.02,1690,293065,"BW2"
"SCHOLL.IN2-425","FEAS","SUB",4132,1659,2473,2473,600.02,3577,456787,"BW2"
"SCHOLL.IN2-435","FEAS","SUB",3702,1620,2081,2081,600.03,863,247008,"BW2"
"SCHOLL.IN2-445","FEAS","SUB",3680,1584,2096,2096,600.02,837,308457,"BW2"
"SCHOLL.IN2-455","FEAS","SUB",3709,1548,2160,2160,600.02,2362,693013,"BW2"
"SCHOLL.IN2-465","FEAS","SUB",2199,1515,684,684,600.02,1604,318408,"BW2"
"SCHOLL.IN2-475","FEAS","SUB",4541,1483,3058,3058,600.02,2555,526699,"BW2"
"SCHOLL.IN2-485","FEAS","SUB",3060,1452,1608,1608,600.02,2615,382248,"BW2"
"SCHOLL.IN2-495","FEAS","SUB",3574,1422,2151,2151,600.04,2449,577010,"BW2"
"SCHOLL.IN2-505","FEAS","SUB",3420,1394,2026,2026,600.02,2580,349059,"BW2"
"SCHOLL.IN2-515","FEAS","SUB",4048,1366,2662,2662,600.86,1700,406479,"BW2"
"SCHOLL.IN2-525","FEAS","SUB",3095,1340,1709,1709,600.02,2569,488784,"BW2"
"BUXEY.IN2-76","PROV","OPT",47,47,0,0,0.16,838,11098,"BW3"
"BUXEY.IN2-86","PROV","OPT",41,41,0,0,0.13,416,3468,"BW3"
"BUXEY.IN2-96","PROV","OPT",37,37,0,0,0.14,154,2611,"BW3"
"BUXEY.IN2-106","PROV","OPT",34,34,0,0,0.13,253,3351,"BW3"
"BUXEY.IN2-116","PROV","OPT",32,32,0,0,1.26,5763,64385,"BW3"
"BUXEY.IN2-126","PROV","OPT",28,28,0,0,0.12,176,2273,"BW3"
"BUXEY.IN2-136","PROV","OPT",27,27,0,0,2.03,2008,111808,"BW3"
"BUXEY.IN2-146","PROV","OPT",25,25,0,0,0.13,50,831,"BW3"
"GUNTHER.IN2-66","PROV","OPT",84,84,0,0,0.05,0,113,"BW3"
"GUNTHER.IN2-76","PROV","OPT",72,72,0,0,0.22,762,7077,"BW3"
"GUNTHER.IN2-86","PROV","OPT",63,63,0,0,0.33,1551,14488,"BW3"
"GUNTHER.IN2-96","PROV","OPT",54,54,0,0,0.09,0,333,"BW3"
"GUNTHER.IN2-106","PROV","OPT",50,50,0,0,0.45,1281,18650,"BW3"
"GUNTHER.IN2-116","PROV","OPT",48,48,0,0,1.49,3251,66250,"BW3"
"GUNTHER.IN2-126","PROV","OPT",44,44,0,0,2.13,6193,92887,"BW3"
"GUNTHER.IN2-136","PROV","OPT",42,42,0,0,1.26,2068,51531,"BW3"
"GUNTHER.IN2-146","PROV","OPT",40,40,0,0,0.18,0,465,"BW3"
"GUNTHER.IN2-156","PROV","OPT",40,40,0,0,0.15,3,509,"BW3"
"KILBRID.IN2-36","PROV","OPT",184,184,0,0,0.04,0,55,"BW3"
"KILBRID.IN2-46","PROV","OPT",138,138,0,0,0.07,0,92,"BW3"
"KILBRID.IN2-56","PROV","OPT",111,111,0,0,0.07,0,153,"BW3"
"KILBRID.IN2-66","PROV","OPT",92,92,0,0,0.14,271,2039,"BW3"
"KILBRID.IN2-76","PROV","OPT",79,79,0,0,0.31,937,12038,"BW3"
"KILBRID.IN2-86","PROV","OPT",69,69,0,0,0.21,143,1585,"BW3"
"KILBRID.IN2-96","PROV","OPT",62,62,0,0,0.23,416,4878,"BW3"
"KILBRID.IN2-106","PROV","OPT",56,56,0,0,0.16,0,573,"BW3"
"KILBRID.IN2-116","PROV","OPT",55,55,0,0,0.19,4,781,"BW3"
"LUTZ1.IN2-86","PROV","OPT",1860,1860,0,0,0.74,211,985,"BW3"
"LUTZ1.IN2-96","PROV","OPT",1638,1638,0,0,1.14,1624,7396,"BW3"
"LUTZ1.IN2-106","PROV","OPT",1526,1526,0,0,1.52,1069,7064,"BW3"
"LUTZ1.IN2-116","PROV","OPT",1400,1400,0,0,0.55,0,162,"BW3"
"LUTZ1.IN2-126","PROV","OPT",1400,1400,0,0,0.53,0,175,"BW3"
"LUTZ2.IN2-96","PROV","OPT",54,54,0,0,0.39,0,1644,"BW3"
"LUTZ2.IN2-106","PROV","OPT",49,49,0,0,0.27,0,1204,"BW3"
"LUTZ2.IN2-116","PROV","OPT",45,45,0,0,0.36,0,1376,"BW3"
"LUTZ2.IN2-126","PROV","OPT",41,41,0,0,0.51,0,1743,"BW3"
"LUTZ2.IN2-136","PROV","OPT",38,38,0,0,0.46,0,1646,"BW3"
"LUTZ2.IN2-146","PROV","OPT",35,35,0,0,1.05,198,8212,"BW3"
"LUTZ2.IN2-156","PROV","OPT",33,33,0,0,1.9,1500,26807,"BW3"
"LUTZ2.IN2-166","PROV","OPT",31,31,0,0,0.86,0,1949,"BW3"
"LUTZ2.IN2-176","PROV","OPT",29,29,0,0,4.2,2912,59048,"BW3"
"LUTZ2.IN2-186","PROV","OPT",28,28,0,0,2.5,209,17834,"BW3"
"LUTZ2.IN2-196","PROV","OPT",26,26,0,0,1.51,0,3258,"BW3"
"LUTZ2.IN2-206","PROV","OPT",25,25,0,0,2.59,574,17770,"BW3"
"LUTZ2.IN2-216","PROV","OPT",24,24,0,0,1.36,176,8844,"BW3"
"LUTZ2.IN2-226","PROV","OPT",23,23,0,0,2.3,856,22896,"BW3"
"LUTZ2.IN2-236","PROV","OPT",22,22,0,0,7.5,5416,71924,"BW3"
"LUTZ2.IN2-246","PROV","OPT",21,21,0,0,9.13,1886,104016,"BW3"
"LUTZ2.IN2-256","PROV","OPT",20,20,0,0,9,2896,92221,"BW3"
"LUTZ2.IN2-266","PROV","OPT",19,19,0,0,213.41,93957,4016004,"BW3"
"LUTZ2.IN2-276","PROV","OPT",19,19,0,0,9.9,3071,52089,"BW3"
"LUTZ2.IN2-286","PROV","OPT",18,18,0,0,12.45,2607,101853,"BW3"
"SAWYER30.IN2-76","PROV","OPT",47,47,0,0,0.27,923,13484,"BW3"
"SAWYER30.IN2-86","PROV","OPT",41,41,0,0,0.11,211,2627,"BW3"
"SAWYER30.IN2-96","PROV","OPT",37,37,0,0,0.25,349,7848,"BW3"
"SAWYER30.IN2-106","PROV","OPT",34,34,0,0,3.65,6870,171985,"BW3"
"SAWYER30.IN2-116","PROV","OPT",31,31,0,0,1.29,2992,43753,"BW3"
"SAWYER30.IN2-126","PROV","OPT",28,28,0,0,0.2,148,2980,"BW3"
"SAWYER30.IN2-136","PROV","OPT",26,26,0,0,0.59,576,17441,"BW3"
"SAWYER30.IN2-146","PROV","OPT",25,25,0,0,0.17,89,1550,"BW3"
"TONGE70.IN2-36","PROV","OPT",1170,1170,0,0,0.4,21,285,"BW3"
"TONGE70.IN2-46","PROV","OPT",878,878,0,0,0.23,0,192,"BW3"
"TONGE70.IN2-56","PROV","OPT",702,702,0,0,1.51,3464,14669,"BW3"
"TONGE70.IN2-66","PROV","OPT",585,585,0,0,2.39,10632,53275,"BW3"
"TONGE70.IN2-76","PROV","OPT",502,502,0,0,1.74,3471,31195,"BW3"
"TONGE70.IN2-86","PROV","OPT",439,439,0,0,1.97,7775,43591,"BW3"
"TONGE70.IN2-96","PROV","OPT",391,391,0,0,88.33,593916,4418216,"BW3"
"TONGE70.IN2-106","FEAS","OPT",352,351,0,0,600,1360035,14362263,"BW3"
"TONGE70.IN2-116","PROV","OPT",320,320,0,0,8.56,39927,206354,"BW3"
"TONGE70.IN2-126","PROV","OPT",294,294,0,0,314.21,590978,11121371,"BW3"
"TONGE70.IN2-136","PROV","OPT",271,271,0,0,27.12,33100,630961,"BW3"
"TONGE70.IN2-146","PROV","OPT",251,251,0,0,63.28,68249,1413991,"BW3"
"TONGE70.IN2-156","FEAS","OPT",235,234,0,0,600,105679,9906658,"BW3"
"TONGE70.IN2-166","FEAS","OPT",221,220,0,0,600,336824,11353496,"BW3"
"TONGE70.IN2-176","FEAS","OPT",208,207,0,0,600,137931,10772727,"BW3"
"TONGE70.IN2-186","FEAS","SUB",198,195,2,2,600,56341,7921008,"BW3"
"TONGE70.IN2-196","PROV","OPT",186,186,0,0,288.9,63616,4404164,"BW3"
"TONGE70.IN2-206","PROV","OPT",177,177,0,0,88.4,40064,1802244,"BW3"
"TONGE70.IN2-216","PROV","OPT",170,170,0,0,50.4,23492,862147,"BW3"
"TONGE70.IN2-226","FEAS","SUB",163,161,1,1,600,70709,8599625,"BW3"
"TONGE70.IN2-236","PROV","OPT",156,156,0,0,3.68,1916,25377,"BW3"
"TONGE70.IN2-246","PROV","OPT",156,156,0,0,1.81,380,10434,"BW3"
"TONGE70.IN2-256","PROV","OPT",156,156,0,0,1.59,311,7217,"BW3"
"ARC83.IN2-36","PROV","OPT",25236,25236,0,0,13.84,4554,23173,"BW3"
"ARC83.IN2-46","PROV","OPT",18927,18927,0,0,28.37,104347,644380,"BW3"
"ARC83.IN2-56","PROV","OPT",15142,15142,0,0,68.97,359550,2085921,"BW3"
"ARC83.IN2-66","PROV","OPT",12620,12620,0,0,25.39,92925,509783,"BW3"
"ARC83.IN2-76","PROV","OPT",10826,10826,0,0,80.7,289920,1975230,"BW3"
"ARC83.IN2-86","PROV","OPT",9554,9554,0,0,229.73,398946,3902960,"BW3"
"ARC83.IN2-96","PROV","OPT",8499,8499,0,0,508.77,844903,8567033,"BW3"
"ARC83.IN2-106","FEAS","SUB",7581,7580,1,1,600.01,543705,8305164,"BW3"
"ARC83.IN2-116","FEAS","SUB",7091,7083,7,7,600,341356,11257827,"BW3"
"ARC83.IN2-126","FEAS","SUB",6428,6411,16,16,600.01,272865,7541194,"BW3"
"ARC83.IN2-136","PROV","OPT",5864,5864,0,0,99.57,72368,1619586,"BW3"
"ARC83.IN2-146","PROV","OPT",5441,5441,0,0,157.94,103186,1576120,"BW3"
"ARC83.IN2-156","FEAS","SUB",5105,5104,1,1,600.01,218976,7054566,"BW3"
"ARC83.IN2-166","PROV","OPT",4850,4850,0,0,98.63,68487,1255353,"BW3"
"ARC83.IN2-176","FEAS","SUB",4555,4507,39,39,600.01,254499,8598577,"BW3"
"ARC83.IN2-186","FEAS","SUB",4349,4310,32,32,600.01,115405,6828732,"BW3"
"ARC83.IN2-196","FEAS","SUB",4118,4067,50,50,600.13,150751,4768293,"BW3"
"ARC83.IN2-206","FEAS","SUB",3903,3872,21,21,600.08,82706,6639051,"BW3"
"ARC83.IN2-216","PROV","OPT",3691,3691,0,0,268.54,68766,3736427,"BW3"
"ARC83.IN2-226","PROV","OPT",3691,3691,0,0,11.7,0,4402,"BW3"
"ARC111.IN2-36","PROV","OPT",50133,50133,0,0,19.72,1621,8702,"BW3"
"ARC111.IN2-46","PROV","OPT",37600,37600,0,0,5.45,1890,9155,"BW3"
"ARC111.IN2-56","PROV","OPT",30080,30080,0,0,16.33,62688,223768,"BW3"
"ARC111.IN2-66","PROV","OPT",25067,25067,0,0,150.59,690279,4958853,"BW3"
"ARC111.IN2-76","PROV","OPT",21486,21486,0,0,14.54,14404,64103,"BW3"
"ARC111.IN2-86","PROV","OPT",18800,18800,0,0,295.5,1058363,5683972,"BW3"
"ARC111.IN2-96","FEAS","SUB",16713,16711,2,2,600.06,515689,8539171,"BW3"
"ARC111.IN2-106","FEAS","SUB",15042,15040,2,2,600.02,1269868,13506424,"BW3"
"ARC111.IN2-116","FEAS","SUB",13677,13673,4,4,600.02,283076,7905299,"BW3"
"ARC111.IN2-126","FEAS","SUB",12537,12534,3,3,600.06,864313,14128630,"BW3"
"ARC111.IN2-136","FEAS","SUB",11576,11570,6,6,600.02,223275,8532186,"BW3"
"ARC111.IN2-146","FEAS","SUB",10750,10747,3,3,600.06,676942,15285535,"BW3"
"ARC111.IN2-156","FEAS","SUB",10047,10035,12,12,600.05,220891,8387423,"BW3"
"ARC111.IN2-166","FEAS","SUB",9424,9411,12,12,600.03,316971,11256741,"BW3"
"ARC111.IN2-176","FEAS","SUB",8897,8854,42,42,600.01,114434,4697049,"BW3"
"ARC111.IN2-186","FEAS","SUB",8379,8376,2,3,600.04,109614,6299413,"BW3"
"ARC111.IN2-196","FEAS","SUB",7942,7920,20,22,600.04,83722,5405870,"BW3"
"ARC111.IN2-206","FEAS","SUB",7552,7520,28,32,600.01,83268,6607250,"BW3"
"ARC111.IN2-216","FEAS","SUB",7216,7181,29,35,600.01,83250,4928214,"BW3"
"ARC111.IN2-226","FEAS","SUB",6914,6839,58,75,600.1,66019,3787552,"BW3"
"ARC111.IN2-236","FEAS","SUB",6612,6551,52,61,600.01,62466,4860408,"BW3"
"ARC111.IN2-246","FEAS","SUB",6326,6273,44,53,600.01,64045,3364843,"BW3"
"ARC111.IN2-256","FEAS","SUB",6137,6084,36,52,600.01,67095,4915107,"BW3"
"ARC111.IN2-266","FEAS","SUB",5978,5840,123,134,600.01,88150,4991198,"BW3"
"ARC111.IN2-276","PROV","OPT",5689,5689,0,0,93.8,22127,228483,"BW3"
"HAHN.IN2-36","PROV","OPT",4787,4787,0,0,0.46,0,203,"BW3"
"HAHN.IN2-46","PROV","OPT",3677,3677,0,0,2.69,1269,2556,"BW3"
"HAHN.IN2-56","PROV","OPT",2823,2823,0,0,1.11,317,1728,"BW3"
"HAHN.IN2-66","PROV","OPT",2400,2400,0,0,0.87,116,1111,"BW3"
"HAHN.IN2-76","PROV","OPT",2336,2336,0,0,1.18,435,1876,"BW3"
"HAHN.IN2-86","PROV","OPT",1907,1907,0,0,1.91,647,4433,"BW3"
"HAHN.IN2-96","PROV","OPT",1827,1827,0,0,1.21,0,522,"BW3"
"HAHN.IN2-106","PROV","OPT",1775,1775,0,0,1.17,0,849,"BW3"
"WARNECKE.IN2-36","PROV","OPT",516,516,0,0,0.13,0,123,"BW3"
"WARNECKE.IN2-46","PROV","OPT",387,387,0,0,0.32,746,3965,"BW3"
"WARNECKE.IN2-56","PROV","OPT",310,310,0,0,0.14,0,219,"BW3"
"WARNECKE.IN2-66","PROV","OPT",258,258,0,0,2.89,4977,36417,"BW3"
"WARNECKE.IN2-76","PROV","OPT",222,222,0,0,0.27,0,343,"BW3"
"WARNECKE.IN2-86","PROV","OPT",194,194,0,0,0.88,1374,13630,"BW3"
"WARNECKE.IN2-96","PROV","OPT",172,172,0,0,3.4,12870,88339,"BW3"
"WARNECKE.IN2-106","PROV","OPT",155,155,0,0,82.48,417433,3342127,"BW3"
"WARNECKE.IN2-116","PROV","OPT",142,142,0,0,3.73,9075,101542,"BW3"
"WARNECKE.IN2-126","PROV","OPT",130,130,0,0,9,21106,202100,"BW3"
"WARNECKE.IN2-136","PROV","OPT",120,120,0,0,2.1,2858,37102,"BW3"
"WARNECKE.IN2-146","PROV","OPT",111,111,0,0,285.43,524172,7576984,"BW3"
"WARNECKE.IN2-156","PROV","OPT",104,104,0,0,16.5,24147,464163,"BW3"
"WARNECKE.IN2-166","FEAS","OPT",98,97,0,0,600,176519,11249605,"BW3"
"WARNECKE.IN2-176","FEAS","SUB",93,92,1,1,600,196552,11310619,"BW3"
"WARNECKE.IN2-186","PROV","OPT",87,87,0,0,121.7,51161,2575273,"BW3"
"WARNECKE.IN2-196","FEAS","SUB",85,83,1,1,600.08,69198,8505646,"BW3"
"WARNECKE.IN2-206","FEAS","SUB",80,78,1,1,600,151936,10418570,"BW3"
"WARNECKE.IN2-216","FEAS","SUB",77,75,1,1,600,117207,9974636,"BW3"
"WARNECKE.IN2-226","FEAS","SUB",74,71,1,1,600,97301,10651080,"BW3"
"WARNECKE.IN2-236","FEAS","SUB",70,68,1,1,600,94670,11457739,"BW3"
"WARNECKE.IN2-246","FEAS","SUB",68,65,2,2,600,126315,11705957,"BW3"
"WARNECKE.IN2-256","FEAS","SUB",66,64,2,2,600.08,46994,8270596,"BW3"
"WARNECKE.IN2-266","FEAS","OPT",64,61,0,0,600,70916,10590984,"BW3"
"WARNECKE.IN2-276","FEAS","OPT",60,59,0,0,600,63179,9039710,"BW3"
"WARNECKE.IN2-286","FEAS","OPT",59,56,0,0,600,64437,8729134,"BW3"
"WARNECKE.IN2-296","FEAS","SUB",57,54,1,1,600.04,49045,8168008,"BW3"
"WEE-MAG.IN2-36","PROV","OPT",500,500,0,0,0.11,0,156,"BW3"
"WEE-MAG.IN2-46","PROV","OPT",375,375,0,0,0.11,0,262,"BW3"
"WEE-MAG.IN2-56","PROV","OPT",300,300,0,0,0.27,0,336,"BW3"
"WEE-MAG.IN2-66","PROV","OPT",250,250,0,0,0.73,1906,16637,"BW3"
"WEE-MAG.IN2-76","PROV","OPT",215,215,0,0,0.5,1003,9941,"BW3"
"WEE-MAG.IN2-86","PROV","OPT",188,188,0,0,0.53,923,6658,"BW3"
"WEE-MAG.IN2-96","PROV","OPT",167,167,0,0,1.3,2466,21810,"BW3"
"WEE-MAG.IN2-106","PROV","OPT",150,150,0,0,14.78,53992,301757,"BW3"
"WEE-MAG.IN2-116","PROV","OPT",137,137,0,0,1.55,847,10328,"BW3"
"WEE-MAG.IN2-126","PROV","OPT",125,125,0,0,26.92,82885,621630,"BW3"
"WEE-MAG.IN2-136","PROV","OPT",116,116,0,0,2.33,1536,19975,"BW3"
"WEE-MAG.IN2-146","PROV","OPT",108,108,0,0,179.75,176888,3304649,"BW3"
"WEE-MAG.IN2-156","PROV","OPT",100,100,0,0,17.75,9311,443218,"BW3"
"WEE-MAG.IN2-166","PROV","OPT",94,94,0,0,71.57,80507,1836278,"BW3"
"WEE-MAG.IN2-176","PROV","OPT",89,89,0,0,12.88,13705,234576,"BW3"
"WEE-MAG.IN2-186","FEAS","SUB",87,84,0,3,600.01,104667,10157626,"BW3"
"WEE-MAG.IN2-196","FEAS","SUB",85,84,1,1,600.01,147058,9698446,"BW3"
"WEE-MAG.IN2-206","PROV","OPT",77,77,0,0,53.46,25674,1235594,"BW3"
"WEE-MAG.IN2-216","PROV","OPT",72,72,0,0,27.61,13487,513345,"BW3"
"WEE-MAG.IN2-226","PROV","OPT",69,69,0,0,8.84,5200,88445,"BW3"
"WEE-MAG.IN2-236","FEAS","SUB",68,66,1,1,600.01,132068,8725765,"BW3"
"WEE-MAG.IN2-246","PROV","OPT",66,66,0,0,118.45,105090,2733322,"BW3"
"WEE-MAG.IN2-256","PROV","OPT",65,65,0,0,192.21,85039,3903932,"BW3"
"WEE-MAG.IN2-266","FEAS","OPT",65,63,0,0,600.01,54385,6001811,"BW3"
"WEE-MAG.IN2-276","FEAS","OPT",65,63,0,0,600,48565,6316615,"BW3"
"WEE-MAG.IN2-286","FEAS","SUB",64,63,0,1,600.01,286370,9004451,"BW3"
"WEE-MAG.IN2-296","PROV","OPT",63,63,0,0,3.7,700,14266,"BW3"
"WEE-MAG.IN2-306","PROV","OPT",56,56,0,0,8.46,1620,43155,"BW3"
"LUTZ3.IN2-36","PROV","OPT",548,548,0,0,0.22,0,225,"BW3"
"LUTZ3.IN2-46","PROV","OPT",411,411,0,0,0.31,0,500,"BW3"
"LUTZ3.IN2-56","PROV","OPT",329,329,0,0,0.26,0,550,"BW3"
"LUTZ3.IN2-66","PROV","OPT",275,275,0,0,0.66,146,1809,"BW3"
"LUTZ3.IN2-76","PROV","OPT",236,236,0,0,0.79,787,9131,"BW3"
"LUTZ3.IN2-86","PROV","OPT",207,207,0,0,0.5,285,2746,"BW3"
"LUTZ3.IN2-96","PROV","OPT",184,184,0,0,0.74,445,5096,"BW3"
"LUTZ3.IN2-106","PROV","OPT",165,165,0,0,0.53,0,1030,"BW3"
"LUTZ3.IN2-116","PROV","OPT",151,151,0,0,4.15,13150,95242,"BW3"
"LUTZ3.IN2-126","PROV","OPT",138,138,0,0,3.22,968,46585,"BW3"
"LUTZ3.IN2-136","PROV","OPT",128,128,0,0,2.46,813,45362,"BW3"
"LUTZ3.IN2-146","PROV","OPT",118,118,0,0,9.28,20932,187552,"BW3"
"LUTZ3.IN2-156","PROV","OPT",110,110,0,0,6.03,3579,111048,"BW3"
"LUTZ3.IN2-166","PROV","OPT",105,105,0,0,5.21,1332,81288,"BW3"
"LUTZ3.IN2-176","PROV","OPT",98,98,0,0,9.9,2435,137469,"BW3"
"LUTZ3.IN2-186","PROV","OPT",93,93,0,0,14.89,3364,244265,"BW3"
"LUTZ3.IN2-196","PROV","OPT",89,89,0,0,11.17,12116,166863,"BW3"
"LUTZ3.IN2-206","PROV","OPT",85,85,0,0,22.2,13932,301836,"BW3"
"LUTZ3.IN2-216","PROV","OPT",80,80,0,0,11.82,3987,155083,"BW3"
"LUTZ3.IN2-226","PROV","OPT",76,76,0,0,13.44,2511,125577,"BW3"
"LUTZ3.IN2-236","PROV","OPT",74,74,0,0,1.61,0,3515,"BW3"
"MUKHERJE.IN2-36","PROV","OPT",1403,1403,0,0,0.2,0,297,"BW3"
"MUKHERJE.IN2-46","PROV","OPT",1052,1052,0,0,0.53,0,502,"BW3"
"MUKHERJE.IN2-56","PROV","OPT",844,844,0,0,0.44,0,667,"BW3"
"MUKHERJE.IN2-66","PROV","OPT",704,704,0,0,0.91,97,1831,"BW3"
"MUKHERJE.IN2-76","PROV","OPT",621,621,0,0,1.75,1280,12934,"BW3"
"MUKHERJE.IN2-86","PROV","OPT",532,532,0,0,1.62,1095,10039,"BW3"
"MUKHERJE.IN2-96","PROV","OPT",471,471,0,0,0.97,0,1655,"BW3"
"MUKHERJE.IN2-106","PROV","OPT",424,424,0,0,0.9,0,1759,"BW3"
"MUKHERJE.IN2-116","PROV","OPT",391,391,0,0,8.45,18131,129105,"BW3"
"MUKHERJE.IN2-126","PROV","OPT",358,358,0,0,3.84,1992,20375,"BW3"
"MUKHERJE.IN2-136","FEAS","SUB",326,325,1,1,600.03,2461108,13474774,"BW3"
"MUKHERJE.IN2-146","PROV","OPT",311,311,0,0,4.26,2623,31626,"BW3"
"MUKHERJE.IN2-156","PROV","OPT",288,288,0,0,11.84,34192,172345,"BW3"
"MUKHERJE.IN2-166","PROV","OPT",268,268,0,0,5.5,4446,44010,"BW3"
"MUKHERJE.IN2-176","PROV","OPT",251,251,0,0,2.4,338,10335,"BW3"
"MUKHERJE.IN2-186","PROV","OPT",239,239,0,0,5.94,2445,35075,"BW3"
"MUKHERJE.IN2-196","PROV","OPT",226,226,0,0,3.56,567,18502,"BW3"
"MUKHERJE.IN2-206","FEAS","SUB",221,220,1,1,600.01,1356278,11564089,"BW3"
"MUKHERJE.IN2-216","PROV","OPT",208,208,0,0,10.55,4325,50630,"BW3"
"MUKHERJE.IN2-226","PROV","OPT",200,200,0,0,33.2,72445,408391,"BW3"
"MUKHERJE.IN2-236","FEAS","SUB",190,189,1,1,600.01,1874183,12224043,"BW3"
"MUKHERJE.IN2-246","FEAS","SUB",180,179,1,1,600.01,985543,8593197,"BW3"
"MUKHERJE.IN2-256","FEAS","SUB",173,172,1,1,600.01,600729,10255857,"BW3"
"MUKHERJE.IN2-266","PROV","OPT",171,171,0,0,6.14,192,16207,"BW3"
"BARTHOLD.IN2-36","PROV","OPT",1878,1878,0,0,0.3,0,273,"BW3"
"BARTHOLD.IN2-46","PROV","OPT",1409,1409,0,0,0.42,0,400,"BW3"
"BARTHOLD.IN2-56","PROV","OPT",1127,1127,0,0,0.59,0,465,"BW3"
"BARTHOLD.IN2-66","PROV","OPT",939,939,0,0,1.09,810,9985,"BW3"
"BARTHOLD.IN2-76","PROV","OPT",805,805,0,0,1.17,342,5468,"BW3"
"BARTHOLD.IN2-86","PROV","OPT",705,705,0,0,1.46,559,7993,"BW3"
"BARTHOLD.IN2-96","PROV","OPT",626,626,0,0,7.41,2915,53167,"BW3"
"BARTHOLD.IN2-106","PROV","OPT",564,564,0,0,5.12,1990,27173,"BW3"
"BARTHOLD.IN2-116","PROV","OPT",513,513,0,0,2.16,771,12616,"BW3"
"BARTHOLD.IN2-126","PROV","OPT",470,470,0,0,3.68,1700,28697,"BW3"
"BARTHOLD.IN2-136","PROV","OPT",434,434,0,0,6.86,2047,33256,"BW3"
"BARTHOLD.IN2-146","FEAS","SUB",404,403,1,1,600.01,1301895,6844957,"BW3"
"BARTHOLD.IN2-156","PROV","OPT",383,383,0,0,2.8,79,8095,"BW3"
"BARTHOL2.IN2-276","FEAS","SUB",159,157,2,2,600.05,195375,4833811,"BW3"
"BARTHOL2.IN2-286","FEAS","SUB",153,152,1,1,600.05,308266,5652975,"BW3"
"BARTHOL2.IN2-296","FEAS","SUB",148,146,2,2,600.17,129003,4048912,"BW3"
"BARTHOL2.IN2-306","FEAS","SUB",143,142,1,1,600.02,320259,3611772,"BW3"
"BARTHOL2.IN2-316","FEAS","SUB",139,137,2,2,600.13,147302,3900059,"BW3"
"BARTHOL2.IN2-326","FEAS","SUB",135,133,2,2,600.05,261415,5461518,"BW3"
"BARTHOL2.IN2-336","FEAS","SUB",131,129,2,2,600.06,154070,5288550,"BW3"
"BARTHOL2.IN2-346","FEAS","SUB",126,125,1,1,601.03,173548,3230609,"BW3"
"BARTHOL2.IN2-356","FEAS","SUB",123,121,2,2,600.18,147003,3675221,"BW3"
"BARTHOL2.IN2-366","FEAS","SUB",121,118,3,3,600.05,283686,4377772,"BW3"
"BARTHOL2.IN2-376","FEAS","SUB",116,115,1,1,600.02,147754,2349703,"BW3"
"BARTHOL2.IN2-386","FEAS","SUB",114,112,2,2,600.27,71548,2624666,"BW3"
"BARTHOL2.IN2-396","FEAS","SUB",112,109,3,3,601.43,77878,1629232,"BW3"
"BARTHOL2.IN2-406","FEAS","SUB",109,106,3,3,600.84,31282,1328632,"BW3"
"BARTHOL2.IN2-416","FEAS","SUB",106,104,2,2,600.37,50229,1665752,"BW3"
"BARTHOL2.IN2-426","FEAS","SUB",104,101,3,3,600.71,32717,1312924,"BW3"
"BARTHOL2.IN2-436","FEAS","SUB",101,99,2,2,601.68,92357,3054637,"BW3"
"BARTHOL2.IN2-446","FEAS","SUB",99,97,2,2,600.18,31257,946358,"BW3"
"BARTHOL2.IN2-456","FEAS","SUB",97,95,2,2,600.46,40438,1698813,"BW3"
"BARTHOL2.IN2-466","FEAS","SUB",94,93,1,1,600.01,34669,997304,"BW3"
"BARTHOL2.IN2-476","FEAS","SUB",95,91,4,4,600.01,21960,2206903,"BW3"
"BARTHOL2.IN2-486","FEAS","SUB",91,89,2,2,600.74,17345,792989,"BW3"
"BARTHOL2.IN2-496","FEAS","SUB",102,87,15,15,600.01,13267,1452499,"BW3"
"BARTHOL2.IN2-506","FEAS","SUB",89,85,4,4,602.79,16984,1555297,"BW3"
"BARTHOL2.IN2-516","FEAS","SUB",87,84,3,3,600.01,17488,640986,"BW3"
